,'caller_id','assigned_to','assignment_group','u_symptom','sys_updated_by','incident_state','subcategory','category','active','u_priority_confirmation','sys_created_by','opened_by','location','made_sla','knowledge','priority','complTime'
92084,3111,1,59,410,325,2,71,50,2,1,1,33,219,2,1,3,289.7
92085,3111,1,49,410,96,2,71,50,2,1,1,33,219,2,1,3,289.7
92098,905,75,13,142,763,2,235,14,2,1,1,62,13,2,1,3,120.616666666667
92099,905,75,65,142,469,2,235,14,2,1,1,62,13,2,1,3,120.616666666667
92102,4455,45,18,367,325,2,75,8,2,1,3,33,106,2,1,3,121.583333333333
92106,1536,1,47,1,712,8,235,14,2,1,1,33,106,2,1,3,172.583333333333
92107,1536,1,13,1,66,8,235,14,2,1,1,33,106,2,1,3,172.583333333333
92108,1536,1,13,1,712,8,235,14,2,1,1,33,106,2,1,3,172.583333333333
92116,4555,1,71,2,325,8,240,46,2,1,1,33,61,2,1,3,167.533333333333
92117,4555,1,71,2,325,2,240,46,2,1,1,33,61,2,1,3,167.533333333333
92121,4309,34,65,367,325,9,235,14,2,2,1,33,106,2,1,3,120.516666666667
92122,4309,34,65,367,763,7,235,14,1,2,1,33,106,2,1,3,120.516666666667
92125,1092,34,65,18,325,2,76,17,2,1,1,33,61,2,1,3,121.466666666667
92129,946,100,33,1,229,8,10,35,2,1,172,36,89,2,1,3,166.416666666667
92130,946,100,65,1,607,8,10,35,2,1,172,36,89,2,1,3,166.416666666667
92134,946,100,33,1,607,9,10,35,2,2,172,36,89,2,1,3,166.416666666667
92140,2737,54,65,384,446,9,173,27,2,2,1,87,61,2,1,3,120.383333333333
92144,158,75,1,370,763,7,78,47,1,2,25,62,219,2,1,3,120.366666666667
92147,4698,4,50,367,406,8,122,38,2,1,3,33,61,2,1,3,311.35
92149,4698,4,50,367,763,7,122,38,1,2,3,33,61,1,1,3,311.35
92160,4549,169,22,367,31,9,75,15,2,2,3,33,168,2,1,3,319.283333333333
92165,3458,75,65,7,763,2,248,24,2,1,1,62,186,2,1,3,120.25
92170,2312,4,50,367,251,9,122,38,2,2,3,33,106,2,1,3,175.233333333333
92175,257,171,47,367,712,8,83,44,2,1,25,62,219,2,1,2,288.183333333333
92180,257,171,1,367,30,8,83,44,2,1,25,62,219,2,1,2,288.183333333333
92190,1116,64,63,288,225,8,36,27,2,1,25,62,45,2,1,3,221.166666666667
92194,1116,64,1,288,315,8,36,27,2,1,25,62,45,2,1,3,221.166666666667
92195,1116,64,1,288,315,5,36,27,2,1,25,62,45,2,1,3,221.166666666667
92197,1116,64,1,288,469,5,36,27,2,1,25,62,45,2,1,3,221.166666666667
92209,3952,1,65,7,225,8,248,24,2,1,1,33,219,2,1,3,145.116666666667
92211,3952,1,63,7,225,8,248,24,2,1,1,33,219,2,1,3,145.116666666667
92213,3952,34,65,7,325,9,248,24,2,2,1,33,219,2,1,3,145.116666666667
92217,4731,39,48,367,383,9,122,34,2,2,8,61,106,2,1,3,121.116666666667
92220,889,1,68,1,156,8,204,54,2,1,1,16,175,2,1,3,142.033333333333
92231,3397,169,65,367,325,2,75,17,2,1,3,33,164,2,1,3,171.983333333333
92236,4905,57,13,1,30,8,75,14,2,1,126,190,9,2,1,3,166.933333333333
92239,4905,76,20,1,736,2,75,14,2,1,126,190,9,2,1,3,166.933333333333
92242,4905,1,65,1,736,2,75,14,2,1,126,190,9,2,1,3,166.933333333333
92251,4647,225,17,1,712,8,235,14,2,1,3,33,61,2,1,3,142.916666666667
92252,4647,225,17,1,222,2,235,14,2,1,3,33,61,2,1,3,142.916666666667
92255,1648,146,50,62,156,8,148,38,2,1,156,16,45,2,1,3,144.916666666667
92260,1648,146,53,150,763,7,161,38,1,2,156,16,45,2,1,3,144.916666666667
92263,3465,207,16,18,135,8,28,11,2,1,3,33,219,2,1,3,125.916666666667
92265,3465,207,16,18,763,7,28,11,1,2,3,33,219,2,1,3,125.916666666667
92267,1737,54,65,413,446,9,122,34,2,2,1,87,171,2,1,3,120.916666666667
92278,980,210,65,367,763,2,75,46,2,1,1,16,106,2,1,3,120.8
92290,3265,30,65,518,763,7,191,14,1,2,1,61,106,2,1,3,120.716666666667
92296,1416,75,65,367,469,9,75,46,2,2,1,62,181,2,1,3,120.65
92301,4130,90,24,367,763,7,76,17,1,2,54,116,181,1,1,1,120.616666666667
92327,2247,45,18,1,399,9,75,59,2,2,3,33,106,2,1,3,196.616666666667
92328,2247,45,18,1,763,7,75,59,1,2,3,33,106,2,1,3,196.616666666667
92333,5037,137,65,1,109,8,193,24,2,1,145,6,219,2,1,3,220.583333333333
92334,5037,137,13,1,109,8,193,24,2,1,145,6,219,2,1,3,220.583333333333
92341,126,75,65,367,763,2,76,17,2,1,1,62,45,2,1,3,120.583333333333
92344,546,1,65,367,763,8,248,24,2,1,1,33,45,2,1,3,121.516666666667
92345,546,1,65,367,325,2,248,24,2,1,1,33,45,2,1,3,121.516666666667
92352,4570,149,17,367,763,7,71,50,1,2,116,138,61,2,1,3,120.5
92354,2804,30,65,367,347,9,76,17,2,2,1,61,61,2,1,3,120.483333333333
92359,1243,149,17,367,763,7,71,50,1,2,116,138,61,2,1,3,120.466666666667
92365,3071,38,15,367,59,8,151,38,2,1,25,62,79,2,1,3,149.416666666667
92376,2384,1,65,367,763,8,248,24,2,1,1,16,9,2,1,3,120.416666666667
92378,2384,210,65,367,156,9,248,24,2,2,1,16,9,2,1,3,120.416666666667
92384,946,231,58,367,229,2,75,44,2,1,172,36,89,2,1,3,120.4
92392,997,169,65,367,31,8,75,17,2,1,145,6,223,2,1,3,150.4
92400,1836,149,17,367,763,7,71,50,1,2,116,138,61,2,1,3,120.383333333333
92403,702,207,16,367,135,2,75,15,2,1,103,167,219,2,1,3,124.383333333333
92405,702,207,16,367,763,7,75,15,1,2,103,167,219,2,1,3,124.383333333333
92406,3068,34,65,413,763,2,122,34,2,1,1,33,45,2,1,3,120.383333333333
92410,3102,34,65,367,325,9,196,46,2,2,1,33,79,2,1,3,145.366666666667
92417,1172,1,47,476,66,8,71,50,2,1,1,62,106,2,1,3,645.35
92418,1172,75,65,476,66,2,71,50,2,1,1,62,106,2,1,3,645.35
92420,1172,75,65,476,469,2,71,50,2,1,1,62,106,2,1,3,645.35
92431,1172,75,65,476,469,9,71,50,2,2,1,62,106,2,1,3,645.35
92440,1836,149,17,367,763,7,71,50,1,2,116,138,61,2,1,3,120.283333333333
92441,1836,149,59,367,10,8,71,50,2,1,116,138,61,2,1,3,120.25
92450,1836,149,17,367,10,9,71,50,2,2,116,138,61,2,1,3,120.216666666667
92459,2216,1,60,191,763,8,17,46,2,1,1,6,181,2,1,3,121.116666666667
92460,2216,1,65,191,574,8,17,46,2,1,1,6,181,2,1,3,121.116666666667
92462,2216,195,65,191,763,7,17,46,1,2,1,6,181,2,1,3,121.116666666667
92463,3696,54,65,367,763,2,76,17,2,1,1,87,106,2,1,3,121.1
92467,3166,216,65,367,325,8,122,34,2,1,3,33,106,2,1,3,126.083333333333
92470,3166,114,25,367,641,2,122,34,2,1,3,33,106,2,1,3,126.083333333333
92474,3166,216,5,367,499,9,122,34,2,2,3,33,106,2,1,1,126.083333333333
92481,3102,34,65,501,763,7,103,59,1,2,1,33,79,2,1,3,120.916666666667
92485,1497,157,2,315,469,8,49,38,2,1,25,62,61,2,1,3,284.833333333333
92495,1497,157,53,315,822,9,49,38,2,2,25,62,61,2,1,3,284.833333333333
92501,2323,1,24,357,325,8,169,17,2,1,1,33,181,2,1,3,335.783333333333
92503,2323,1,68,357,579,2,169,17,2,1,1,33,181,2,1,3,335.783333333333
92508,2323,103,68,357,454,2,169,17,2,2,1,33,181,2,1,3,335.783333333333
92509,2323,103,68,357,454,2,169,17,2,2,1,33,181,2,1,3,335.783333333333
92516,1212,34,65,367,325,2,75,14,2,1,1,33,9,2,1,3,120.766666666667
92525,1948,210,65,367,156,9,75,46,2,2,1,16,106,2,1,3,120.633333333333
92546,155,196,13,350,712,2,15,26,2,1,3,33,106,2,1,3,141.25
92548,155,196,18,350,108,2,15,26,2,1,3,33,106,2,1,3,141.25
92550,155,196,18,350,763,7,15,26,1,2,3,33,106,2,1,3,141.25
92554,71,142,65,1,770,2,76,17,2,1,103,167,61,2,1,3,121.2
92556,71,142,1,1,770,2,76,17,2,1,103,167,61,2,1,3,121.2
92558,71,142,1,1,763,7,76,17,1,2,103,167,61,2,1,3,121.2
92559,1629,54,65,413,763,2,122,34,2,1,1,87,33,2,1,3,121.183333333333
92562,1368,1,65,1,763,8,64,59,2,1,1,6,61,2,1,3,122.183333333333
92564,1368,195,65,1,109,9,64,59,2,2,1,6,61,2,1,3,122.183333333333
92576,4646,219,39,367,763,7,26,29,1,2,123,186,106,2,1,3,123.983333333333
92577,2139,42,52,1,347,8,62,26,2,1,8,61,126,2,1,3,187.933333333333
92584,3048,34,65,384,763,2,173,27,2,1,1,33,61,2,1,3,120.85
92585,3048,34,65,384,325,2,173,27,2,1,1,33,61,2,1,3,120.85
92591,337,149,59,367,10,2,71,50,2,1,116,138,61,2,1,3,120.783333333333
92594,337,149,17,367,763,7,71,50,1,2,116,138,61,2,1,3,120.783333333333
92597,2424,34,65,384,763,7,173,27,1,2,1,33,181,2,1,3,120.75
92598,1716,1,13,1,763,8,75,14,2,1,1,6,9,2,1,3,120.733333333333
92599,1716,195,65,1,109,2,75,14,2,1,1,6,9,2,1,3,120.733333333333
92613,337,149,17,367,10,9,71,50,2,2,116,138,61,2,1,3,120.633333333333
92622,62,218,40,367,153,2,26,29,2,1,123,186,9,2,1,3,122.616666666667
92624,62,218,40,367,153,2,26,29,2,1,123,186,9,2,1,3,122.616666666667
92625,62,218,40,367,153,9,26,29,2,2,123,186,9,2,1,3,122.616666666667
92628,633,149,17,367,10,2,71,50,2,1,116,138,61,2,1,3,120.6
92629,633,149,17,367,10,2,71,50,2,1,116,138,61,2,1,3,120.6
92632,3268,34,13,367,763,2,75,14,2,1,1,33,61,2,1,3,166.6
92634,3268,75,65,367,469,9,75,14,2,2,1,33,61,2,1,3,166.6
92645,1562,149,17,367,10,9,71,50,2,2,116,138,61,2,1,3,120.533333333333
92649,4012,210,65,367,763,7,75,46,1,2,1,16,106,2,1,3,120.516666666667
92651,3943,158,17,367,222,2,75,59,2,1,3,33,64,2,1,3,123.483333333333
92655,1585,149,59,367,10,2,71,50,2,1,116,138,61,2,1,3,120.45
92661,3110,152,19,367,31,2,169,17,2,1,3,33,27,2,1,3,145.45
92663,3110,152,19,367,811,9,169,17,2,2,3,33,27,2,1,3,145.45
92675,4239,149,17,274,10,2,71,50,2,1,116,138,61,2,1,3,120.383333333333
92680,2497,34,65,413,763,7,122,34,1,2,1,33,45,2,1,3,120.366666666667
92685,4885,225,17,367,763,7,76,17,1,2,3,33,61,2,1,3,141.366666666667
92687,4239,149,17,367,10,9,71,50,2,2,116,138,61,2,1,3,120.333333333333
92689,1061,163,13,1,109,8,75,14,2,1,145,6,61,2,1,3,139.333333333333
92697,1969,108,24,367,712,8,75,14,2,1,25,62,181,2,1,3,189.333333333333
92703,1362,183,20,1,80,2,75,46,2,1,103,167,9,2,1,3,168.316666666667
92704,1362,183,20,1,80,2,75,46,2,1,103,167,9,2,1,3,168.316666666667
92708,3111,1,65,1,347,8,196,46,2,1,1,61,219,2,1,3,362.316666666667
92709,3111,1,13,1,347,8,196,46,2,1,1,61,219,2,1,3,362.316666666667
92724,2137,225,17,1,30,8,75,15,2,1,126,190,61,2,1,3,188.25
92732,781,166,65,21,763,7,76,17,1,2,1,186,106,2,1,3,120.233333333333
92736,3726,34,65,384,711,2,173,27,2,2,1,33,106,2,1,3,142.233333333333
92739,2919,39,48,367,526,2,183,34,2,1,42,112,98,2,1,3,121.183333333333
92741,2919,39,48,367,763,7,183,34,1,2,42,112,98,2,1,3,121.183333333333
92747,1515,75,1,274,331,9,71,50,2,2,116,138,61,2,1,3,167.183333333333
92751,3318,225,17,367,222,9,235,14,2,2,8,61,61,2,1,3,121.15
92752,3318,225,17,367,763,7,235,14,1,2,8,61,61,2,1,3,121.15
92758,1947,75,65,1,763,7,75,14,1,2,1,54,9,2,1,3,166.116666666667
92759,2892,100,33,1,30,8,75,34,2,1,126,190,219,2,1,3,122.116666666667
92760,2892,100,33,1,607,9,75,34,2,2,126,190,219,2,1,3,122.116666666667
92761,2892,100,33,1,763,7,75,34,1,2,126,190,219,2,1,3,122.116666666667
92767,257,207,16,367,135,2,75,15,2,1,123,186,219,2,1,3,214
92769,257,207,16,367,135,9,75,15,2,2,123,186,219,2,1,3,214
92780,611,72,67,392,511,8,71,50,2,1,25,62,61,2,1,2,139.95
92790,4090,92,65,367,585,9,17,46,2,2,1,117,45,2,1,3,120.983333333333
92792,684,1,65,190,763,8,64,17,2,1,1,33,61,2,1,3,120.916666666667
92801,326,81,53,174,763,7,155,38,1,2,25,62,185,1,1,3,522.9
92808,2865,54,65,367,763,2,169,17,2,1,1,87,9,2,1,3,120.666666666667
92814,625,29,18,367,469,8,64,15,2,1,25,62,106,2,1,3,194.616666666667
92817,625,29,18,367,763,7,64,15,1,2,25,62,106,2,1,3,194.616666666667
92818,3511,1,45,367,763,8,85,50,2,1,1,33,45,2,1,3,163.916666666667
92829,3511,72,49,367,335,2,71,50,2,1,3,33,45,2,1,3,213.6
92830,3511,72,49,367,511,9,71,50,2,2,3,33,45,2,1,3,213.6
92840,1600,75,65,495,763,2,122,34,2,1,1,62,222,2,1,3,120.566666666667
92841,1600,75,65,495,469,9,122,34,2,2,1,62,222,2,1,3,120.566666666667
92844,625,75,65,384,469,9,173,27,2,2,1,62,106,2,1,3,120.566666666667
92862,2202,158,17,209,827,9,210,32,2,2,3,33,61,2,1,3,139.45
92863,2202,158,17,209,763,7,210,32,1,2,3,33,61,2,1,3,139.45
92874,3030,1,13,367,763,8,75,14,2,1,1,33,222,2,1,1,140.4
92875,3030,1,67,367,325,8,75,14,2,1,1,33,222,2,1,1,140.4
92878,3030,14,67,367,290,9,75,14,2,2,1,33,222,2,1,1,140.4
92880,2151,38,15,367,325,8,152,38,2,1,3,33,166,2,1,3,147.383333333333
92888,2555,18,13,1,315,8,75,14,2,1,185,54,86,2,1,3,120.35
92889,2555,18,1,1,315,8,75,14,2,1,185,54,86,2,1,3,120.35
92890,2555,18,1,1,315,8,75,14,2,1,185,54,86,2,1,3,120.35
92899,1016,100,33,367,71,8,75,24,2,1,3,33,52,2,1,3,143.3
92900,1016,100,33,367,109,8,75,24,2,1,3,33,52,2,1,3,143.3
92908,5239,30,65,367,763,7,196,46,1,2,1,61,106,2,1,3,120.266666666667
92924,4819,15,20,367,307,5,86,50,2,1,25,62,9,2,1,3,167.15
92928,583,145,65,1,30,8,75,17,2,1,126,190,45,2,1,3,141.15
92932,583,145,21,1,783,9,75,17,2,2,126,190,45,2,1,3,141.15
92936,5028,100,33,1,607,9,122,34,2,2,145,6,219,2,1,3,121.15
92937,5028,100,33,1,763,7,122,34,1,2,145,6,219,2,1,3,121.15
92944,1016,1,33,495,325,8,122,34,2,1,1,33,52,2,1,3,143.116666666667
92957,5175,196,18,367,399,2,64,59,2,1,3,33,13,2,1,3,339.083333333333
92963,5175,196,18,367,763,7,64,59,1,2,3,33,13,1,1,3,339.083333333333
92972,920,149,17,274,763,7,71,50,1,2,116,138,61,2,1,3,120.066666666667
92974,204,15,13,367,25,2,75,15,2,1,123,186,9,2,1,3,146.033333333333
92986,2683,18,1,367,315,8,75,46,2,1,185,54,106,2,1,3,120.983333333333
93003,5002,171,65,7,763,9,248,24,2,1,1,190,219,2,1,3,120.933333333333
93004,5002,171,65,7,763,7,248,24,1,1,1,190,219,2,1,3,120.933333333333
93006,3696,219,39,196,200,5,38,29,2,1,55,117,106,2,1,3,120.933333333333
93017,4383,172,20,4,32,2,64,15,2,1,3,33,9,2,1,3,336.9
93019,4383,172,20,4,763,7,64,15,1,2,3,33,9,1,1,3,336.9
93022,152,29,18,1,347,8,196,46,2,1,8,61,106,2,1,3,186.9
93025,152,29,18,1,763,7,196,46,1,2,8,61,106,2,1,3,186.9
93030,4057,149,17,367,763,7,71,50,1,2,116,138,61,1,1,3,450.866666666667
93043,1665,34,65,384,763,7,173,27,1,2,1,33,79,2,1,3,120.783333333333
93046,3645,31,58,367,348,9,224,36,2,2,9,63,181,2,1,3,120.733333333333
93049,338,75,65,7,469,9,248,24,2,2,1,62,222,2,1,3,120.716666666667
93050,338,75,65,7,763,7,248,24,1,2,1,62,222,2,1,3,120.716666666667
93059,1434,166,65,367,763,2,75,24,2,1,1,186,106,2,1,3,120.616666666667
93070,5030,146,43,1,763,7,222,36,1,2,25,62,181,2,1,3,121.583333333333
93072,2531,196,22,384,325,8,173,27,2,1,3,33,79,2,1,3,142.55
93077,2531,196,18,384,108,9,173,27,2,2,3,33,79,2,1,3,142.55
93078,2531,196,18,384,763,7,173,27,1,2,3,33,79,2,1,3,142.55
93081,851,34,65,367,763,7,248,24,1,2,1,33,181,2,1,3,120.533333333333
93084,1723,122,48,367,383,2,10,35,2,1,17,68,181,2,1,3,164.533333333333
93087,1723,122,48,367,763,7,10,35,1,2,17,68,181,2,1,3,164.533333333333
93092,4073,41,4,367,469,8,75,46,2,1,25,62,181,2,1,3,475.533333333333
93095,2683,75,1,1,585,8,75,46,2,1,55,117,106,2,1,3,193.516666666667
93101,2769,1,13,1,763,8,75,14,2,1,1,190,165,2,1,3,167.5
93110,1661,114,25,1,635,2,213,38,2,1,123,186,106,2,1,3,625.483333333333
93113,546,171,65,367,763,9,122,34,2,1,1,190,45,2,1,3,120.45
93120,625,75,65,367,763,7,76,17,1,2,1,62,106,2,1,3,120.35
93124,5029,195,65,28,109,2,26,29,2,1,145,6,166,2,1,3,164.283333333333
93128,5029,1,65,28,153,2,26,29,2,1,145,6,166,2,1,3,164.283333333333
93142,2521,75,1,367,763,7,75,46,1,2,25,62,9,2,1,3,121.2
93143,3409,1,65,1,763,8,193,24,2,1,1,6,111,2,1,3,127.233333333333
93144,3409,1,13,1,109,8,193,24,2,1,1,6,111,2,1,3,127.233333333333
93152,3630,1,65,450,511,8,71,50,2,1,1,117,61,2,1,2,140.166666666667
93158,840,149,17,274,763,7,71,50,1,2,116,138,61,2,1,3,121.166666666667
93164,3403,149,17,367,10,9,71,50,2,2,116,138,61,2,1,3,308.033333333333
93168,2863,171,1,367,30,9,75,46,2,2,55,117,171,2,1,3,167.033333333333
93172,4342,1,65,264,610,2,76,17,2,1,1,155,219,2,1,3,121.016666666667
93175,4747,108,65,1,347,8,196,46,2,1,8,61,181,2,1,3,283
93181,4747,108,24,1,647,9,196,46,2,2,8,61,181,2,1,3,283
93185,2919,39,48,367,383,9,183,34,2,2,42,112,99,2,1,3,507.933333333333
93191,2932,75,49,367,631,8,75,44,2,1,3,33,45,2,1,3,285.866666666667
93193,2932,75,65,367,325,8,75,44,2,1,3,33,45,2,1,3,285.866666666667
93199,2932,75,1,367,763,7,75,44,1,2,3,33,45,1,1,3,285.866666666667
93201,4763,166,65,1,25,9,122,34,2,2,1,186,168,2,1,3,120.866666666667
93210,1116,1,65,286,812,2,36,27,2,1,145,6,38,2,1,3,834.85
93218,1116,1,19,286,811,2,36,27,2,1,145,6,38,2,1,3,834.85
93221,1116,1,13,286,315,2,36,27,2,1,145,6,38,2,1,3,834.85
93225,1116,122,48,286,714,5,36,27,2,1,145,6,38,2,1,3,834.85
93228,1116,215,21,286,199,5,36,27,2,1,145,6,38,2,1,3,834.85
93229,1116,152,19,286,199,5,36,27,2,1,145,6,38,2,1,3,834.85
93239,3132,166,65,367,763,7,75,46,1,2,1,186,61,2,1,3,120.816666666667
93240,3280,172,65,367,30,8,75,19,2,1,126,190,9,2,1,3,138.8
93247,3280,172,20,367,763,7,75,19,1,2,126,190,9,2,1,3,138.8
93253,1489,75,65,274,763,7,6,11,1,2,1,62,219,2,1,3,120.7
93255,1652,149,17,367,325,8,75,11,2,1,3,33,61,2,1,3,142.65
93259,1652,149,17,367,763,7,75,11,1,2,3,33,61,2,1,3,142.65
93262,70,1,65,367,763,8,75,46,2,1,1,33,145,2,1,3,120.55
93272,5241,193,69,340,763,7,204,54,1,2,1,117,219,2,1,3,139.466666666667
93279,3409,103,68,340,559,2,204,54,2,1,1,190,106,2,1,3,183.483333333333
93285,872,34,65,367,763,7,75,46,1,2,1,33,106,2,1,3,120.35
93286,577,207,65,2,325,8,231,4,2,1,3,33,219,2,1,3,169.283333333333
93287,577,207,24,2,325,8,231,4,2,1,3,33,219,2,1,3,169.283333333333
93292,5221,171,65,413,763,9,122,34,2,1,1,190,219,2,1,3,120.266666666667
93299,2589,75,65,384,469,9,173,27,2,2,1,62,106,2,1,3,120.2
93301,174,107,2,367,325,8,233,38,2,1,3,33,45,2,1,3,523.133333333333
93315,2219,171,65,18,763,9,76,17,2,1,1,190,45,2,1,3,120.883333333333
93336,2482,75,1,367,469,5,75,46,2,1,124,187,106,2,1,3,306.583333333333
93348,2597,94,13,337,763,7,235,14,1,2,88,155,128,2,1,3,121.533333333333
93354,2600,72,13,2,325,2,71,50,2,1,126,190,219,2,1,3,166.416666666667
93359,2517,75,65,190,325,8,64,17,2,1,3,33,185,2,1,3,163.233333333333
93363,2479,60,65,1,461,2,122,34,2,1,27,93,52,2,1,3,311.2
93364,2479,60,4,1,461,2,122,34,2,1,27,93,52,2,1,1,311.2
93373,3957,18,1,367,469,8,76,17,2,1,3,33,219,2,1,3,191.183333333333
93376,3957,18,1,367,763,7,76,17,1,2,3,33,219,2,1,3,191.183333333333
93381,1234,64,27,259,484,2,251,38,2,1,126,190,211,2,1,3,215.066666666667
93384,1234,64,27,259,484,2,251,38,2,2,126,190,211,2,1,1,215.066666666667
93385,1234,64,27,259,484,2,251,38,2,2,126,190,211,2,1,1,215.066666666667
93387,1234,64,27,259,484,9,251,38,2,2,126,190,211,2,1,1,215.066666666667
93393,1521,34,65,367,763,7,248,24,1,2,1,33,146,2,1,3,120.966666666667
93395,5156,100,33,367,51,8,122,38,2,1,121,158,219,2,1,3,139.933333333333
93400,3517,143,50,168,781,2,141,38,2,1,3,33,219,2,1,3,188.883333333333
93408,2095,56,65,1,763,2,75,46,2,1,1,88,185,2,1,3,121.3
93413,3420,168,65,367,763,7,122,38,1,2,1,187,219,2,1,3,120.2
93415,111,158,17,20,222,2,26,29,2,1,3,33,61,2,1,3,141.383333333333
93418,111,158,17,20,827,5,26,29,2,1,3,33,61,2,1,3,141.383333333333
93419,111,158,17,20,827,5,26,29,2,1,3,33,61,2,1,3,141.383333333333
93420,111,158,17,20,827,5,26,29,2,1,3,33,61,2,1,3,141.383333333333
93428,2022,168,65,367,28,9,75,59,2,2,1,187,29,2,1,3,121.15
93430,2126,188,13,367,325,8,75,14,2,1,3,33,106,2,1,3,138.716666666667
93437,1329,207,65,367,28,8,75,46,2,1,124,187,219,2,1,3,327.866666666667
93440,1329,207,1,367,315,2,75,46,2,1,124,187,219,2,1,3,327.866666666667
93450,2407,1,65,367,469,5,75,46,2,1,1,33,106,2,1,3,182.183333333333
93455,575,127,13,367,13,8,248,24,2,1,121,158,122,2,1,3,2.91666666666667
93458,328,168,65,367,763,2,122,38,2,1,1,187,45,2,1,3,120.883333333333
93461,109,203,11,367,28,8,239,46,2,1,124,187,45,2,1,3,131.066666666667
93465,74,186,59,132,71,2,71,50,2,1,137,208,61,2,1,4,279.466666666667
93472,74,75,1,132,469,9,71,50,2,2,137,208,61,2,1,4,279.466666666667
93482,761,199,65,18,763,7,76,17,1,2,1,202,106,2,1,3,121.166666666667
93484,4165,97,65,1,763,7,122,38,1,1,1,122,106,2,1,3,120.133333333333
93488,2795,45,18,19,763,7,50,26,1,2,137,208,106,2,1,3,181.083333333333
93492,4510,158,17,347,712,8,37,26,2,1,90,152,61,2,1,3,133.4
93493,4510,158,17,347,222,2,37,26,2,1,90,152,61,2,1,3,133.4
93505,4150,1,65,367,325,8,248,24,2,1,1,208,45,2,1,4,128.783333333333
93508,3882,1,65,413,763,8,122,34,2,1,1,202,9,2,1,3,120.533333333333
93515,1168,34,65,367,763,7,248,24,1,2,1,33,106,2,1,3,148.1
93517,2258,34,65,7,325,9,248,24,2,2,1,33,45,2,1,3,121.033333333333
93518,2258,34,65,7,763,7,248,24,1,2,1,33,45,2,1,3,121.033333333333
93528,3539,59,15,107,325,8,151,38,2,1,3,33,106,2,1,3,123.7
93535,1916,34,65,413,763,7,122,34,1,2,1,33,45,2,1,3,120.316666666667
93538,1873,34,1,1,734,8,17,46,2,1,3,33,153,2,1,3,147.3
93539,1873,34,1,1,384,8,17,46,2,1,3,33,153,2,1,3,147.3
93544,4357,151,71,2,763,7,30,46,1,2,1,33,106,2,1,3,153.116666666667
93548,706,1,65,367,763,8,75,50,2,1,1,33,45,2,1,3,120.466666666667
93553,3378,107,2,367,59,8,49,38,2,1,103,167,186,2,1,3,342.433333333333
93560,1024,225,17,1,712,8,76,17,2,1,3,33,133,2,1,3,146.4
93564,1024,225,17,1,222,9,76,17,2,2,3,33,133,2,1,3,146.4
93569,4905,142,13,1,770,8,75,14,2,1,103,167,9,2,1,3,120.15
93570,4905,142,13,1,770,8,75,14,2,1,103,167,9,2,1,3,120.15
93576,4291,34,65,289,763,7,36,27,1,2,1,33,209,2,1,3,125.066666666667
93580,3621,57,13,367,325,8,75,14,2,1,3,33,9,2,1,1,122
93582,3621,57,54,367,226,2,75,14,2,1,3,33,9,2,1,1,122
93585,3621,57,54,367,472,9,75,14,2,2,3,33,9,2,1,1,122
93588,1787,149,17,367,325,8,75,26,2,1,3,33,61,2,1,3,122.866666666667
93594,1787,149,17,367,763,7,75,26,1,2,3,33,61,2,1,3,122.866666666667
93596,3375,69,56,367,712,8,75,14,2,1,3,33,61,2,1,3,433.833333333333
93598,3375,69,56,367,603,5,75,14,2,1,3,33,61,2,1,3,433.833333333333
93604,249,172,20,367,32,2,75,59,2,1,3,33,9,2,1,3,120.783333333333
93610,898,75,65,367,763,7,75,19,1,2,1,62,106,2,1,3,120.766666666667
93612,4582,172,20,1,32,2,50,26,2,1,103,167,9,2,1,3,121.75
93623,372,34,1,304,325,9,64,17,2,2,3,33,45,2,1,3,146.716666666667
93626,4052,142,1,1,770,9,122,38,2,2,103,167,45,2,1,3,120.683333333333
93627,4052,142,1,1,763,7,122,38,1,2,103,167,45,2,1,3,120.683333333333
93630,546,75,65,7,763,7,248,24,1,2,1,62,45,2,1,3,120.666666666667
93633,1091,34,65,413,763,7,122,34,1,2,1,33,9,2,1,3,120.616666666667
93640,1056,1,65,367,728,8,75,17,2,1,1,33,92,2,1,3,146.566666666667
93646,2320,219,39,1,770,8,38,29,2,1,103,167,13,2,1,3,121.516666666667
93649,2320,219,39,1,763,7,38,29,1,2,103,167,13,2,1,3,121.516666666667
93650,1056,207,65,367,325,8,123,34,2,1,3,33,92,2,1,3,201.45
93654,1056,207,13,367,712,8,123,34,2,1,3,33,92,2,1,3,201.45
93656,1056,207,16,367,135,2,123,34,2,1,3,33,92,2,1,3,201.45
93663,707,34,65,413,763,7,122,34,1,2,1,33,181,2,1,3,120.45
93666,1600,39,48,1,763,7,122,38,1,2,3,33,222,2,1,3,123.433333333333
93669,3698,75,65,384,763,7,173,27,1,2,1,62,106,2,1,3,120.416666666667
93671,2918,215,21,514,199,2,182,9,2,1,3,33,45,2,1,3,121.4
93677,4772,142,1,1,763,7,76,17,1,2,103,167,45,2,1,3,120.383333333333
93680,946,231,58,367,763,7,75,44,1,2,172,36,89,2,1,3,123.366666666667
93682,946,231,58,367,229,9,75,44,2,2,172,36,89,2,1,3,123.366666666667
93685,867,75,65,367,469,2,75,19,2,1,1,62,181,2,1,3,120.366666666667
93688,946,231,58,367,229,2,75,44,2,1,172,36,89,2,1,3,123.366666666667
93689,946,231,58,367,229,9,75,44,2,2,172,36,89,2,1,3,123.366666666667
